,Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
231,Person search,2021-04-28T23:00:00+00:00,,,51.772346,-3.7608080000000004,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,0.0,0.0
232,Person search,2021-04-28T23:00:00+00:00,,,51.680946,-4.158646,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,A no further action disposal,0.0,0.0
233,Person search,2021-04-28T23:00:00+00:00,,,51.669707,-4.146802,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,0.0,0.0
234,Person search,2021-04-28T23:00:00+00:00,,,,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,0.0,0.0
235,Person and Vehicle search,2021-04-28T23:00:00+00:00,,,51.857191,-3.136098,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,A no further action disposal,0.0,0.0
236,Person search,2021-04-29T23:00:00+00:00,,,51.777685,-3.7579569999999998,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,0.0,0.0
237,Person search,2021-04-29T23:00:00+00:00,,,52.237815000000005,-3.3785580000000004,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,0.0,0.0
238,Person search,2021-04-29T23:00:00+00:00,,,52.409833,-4.076902,Male,25-34,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,0.0,0.0
239,Vehicle search,2021-04-29T23:00:00+00:00,,,52.574611,-3.8902010000000002,,,,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,0.0,0.0
240,Person search,2021-04-29T23:00:00+00:00,,,52.41527,-4.081157,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,0.0,0.0
241,Person search,2021-04-29T23:00:00+00:00,,,,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,0.0,0.0
242,Vehicle search,2021-04-29T23:00:00+00:00,,,,,,,,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Summons / charged by post,0.0,0.0
243,Person search,2021-04-29T23:00:00+00:00,,,52.238704999999996,-3.3786,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,A no further action disposal,0.0,0.0
244,Person search,2021-04-29T23:00:00+00:00,,,52.237815000000005,-3.3785580000000004,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,0.0,0.0
245,Person search,2021-04-29T23:00:00+00:00,,,51.844955,-4.308072,Male,25-34,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,0.0,0.0
246,Person search,2021-04-29T23:00:00+00:00,,,52.237815000000005,-3.3785580000000004,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,0.0,0.0
247,Person search,2021-04-29T23:00:00+00:00,,,,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,A no further action disposal,0.0,0.0
0,Person search,2021-04-01T14:00:00+00:00,,,,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
1,Vehicle search,2021-04-01T14:00:00+00:00,,,51.596184,-2.996721,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
2,Person search,2021-04-01T14:00:00+00:00,,,51.596184,-2.996721,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
3,Person search,2021-04-01T15:00:00+00:00,,,51.580082,-2.986945,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
4,Vehicle search,2021-04-01T15:00:00+00:00,,,51.580082,-2.986945,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
5,Person search,2021-04-01T16:00:00+00:00,,,,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
6,Person search,2021-04-01T16:00:00+00:00,,,51.652507,-3.181825,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
7,Vehicle search,2021-04-01T16:00:00+00:00,,,51.652507,-3.181825,,,,,Misuse of Drugs Act 1971 (section 23),,,,
8,Person search,2021-04-01T17:00:00+00:00,,,51.65276,-3.048179,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,,
9,Person search,2021-04-01T17:00:00+00:00,,,51.65276,-3.048179,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,,,
10,Person search,2021-04-01T19:00:00+00:00,,,51.75257,-3.274299,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,
11,Person search,2021-04-01T20:00:00+00:00,,,51.801955,-3.171096,Male,over 34,,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
12,Person search,2021-04-01T22:00:00+00:00,,,51.571849,-3.2181,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
13,Person search,2021-04-02T08:00:00+00:00,,,51.878806,-2.792983,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
14,Vehicle search,2021-04-02T08:00:00+00:00,,,51.878806,-2.792983,,,,,Misuse of Drugs Act 1971 (section 23),,,,
15,Person search,2021-04-02T08:00:00+00:00,,,51.878806,-2.792983,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
16,Person search,2021-04-02T08:00:00+00:00,,,51.878806,-2.792983,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
17,Person search,2021-04-02T16:00:00+00:00,,,51.581201,-3.042606,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
18,Person search,2021-04-02T17:00:00+00:00,,,51.691176,-3.008732,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
19,Person search,2021-04-02T18:00:00+00:00,,,51.691176,-3.008732,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
20,Person search,2021-04-02T18:00:00+00:00,,,,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
21,Vehicle search,2021-04-02T21:00:00+00:00,,,51.691376,-3.230233,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
22,Person search,2021-04-02T21:00:00+00:00,,,51.691376,-3.230233,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
23,Person search,2021-04-02T21:00:00+00:00,,,51.691376,-3.230233,Female,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
24,Person search,2021-04-02T21:02:00+00:00,,,51.751835,-3.2799139999999998,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
25,Person search,2021-04-02T21:02:00+00:00,,,51.751835,-3.2799139999999998,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
26,Person search,2021-04-02T21:56:00+00:00,,,51.584722,-3.05305,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
27,Person search,2021-04-02T22:00:00+00:00,,,51.607356,-3.006771,Male,over 34,Asian/Asian British - Pakistani,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
28,Person search,2021-04-02T23:00:00+00:00,,,51.624439,-2.671023,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
29,Person search,2021-04-02T23:00:00+00:00,,,51.800895000000004,-3.170112,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
30,Vehicle search,2021-04-02T23:00:00+00:00,,,51.800895000000004,-3.170112,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
31,Person search,2021-04-03T00:00:00+00:00,,,51.800895000000004,-3.170112,Male,over 34,Other ethnic group - Any other ethnic group,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,
32,Person search,2021-04-03T12:00:00+00:00,,,51.75257,-3.274299,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
33,Vehicle search,2021-04-03T12:00:00+00:00,,,51.75257,-3.274299,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
34,Person search,2021-04-03T17:00:00+00:00,,,51.696302,-3.235431,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
35,Person search,2021-04-03T17:00:00+00:00,,,51.696302,-3.235431,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
36,Person search,2021-04-03T17:00:00+00:00,,,51.696302,-3.235431,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
37,Vehicle search,2021-04-03T17:00:00+00:00,,,51.696302,-3.235431,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
38,Person search,2021-04-03T19:00:00+00:00,,,51.539398,-3.091137,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
39,Vehicle search,2021-04-03T19:00:00+00:00,,,51.539398,-3.091137,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
40,Person search,2021-04-03T20:00:00+00:00,,,51.525062,-3.382982,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Firearms Act 1968 (section 47),Firearms,A no further action disposal,,
41,Person search,2021-04-03T20:00:00+00:00,,,51.578014,-3.0049099999999997,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
42,Person search,2021-04-03T21:00:00+00:00,,,51.591276,-2.99019,Male,18-24,Asian/Asian British - Pakistani,,Misuse of Drugs Act 1971 (section 23),,Penalty Notice for Disorder,,
43,Person search,2021-04-03T21:00:00+00:00,,,51.633648,-2.686228,Male,10-17,Mixed/Multiple ethnic groups - White and Black African,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
44,Person search,2021-04-03T21:00:00+00:00,,,51.797095,-3.176089,Male,over 34,,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
45,Person search,2021-04-03T21:00:00+00:00,,,51.797095,-3.176089,Male,over 34,,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
46,Person search,2021-04-03T22:00:00+00:00,,,51.629893,-2.69786,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Penalty Notice for Disorder,,
47,Vehicle search,2021-04-03T22:00:00+00:00,,,51.790403000000005,-3.173653,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
48,Person search,2021-04-03T22:00:00+00:00,,,51.629893,-2.69786,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,Penalty Notice for Disorder,,
49,Person search,2021-04-03T22:00:00+00:00,,,51.790403000000005,-3.173653,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
50,Person search,2021-04-03T23:00:00+00:00,,,51.645922,-2.689218,Male,18-24,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
51,Person search,2021-04-04T04:00:00+00:00,,,,,Male,over 34,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
52,Person search,2021-04-04T11:00:00+00:00,,,51.582113,-2.992315,Male,25-34,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
53,Person search,2021-04-04T14:00:00+00:00,,,51.578656,-2.9896130000000003,Male,10-17,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
54,Person search,2021-04-04T15:43:00+00:00,,,51.821670000000005,-3.018971,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
55,Person search,2021-04-04T17:00:00+00:00,,,51.653484000000006,-3.178583,,,,,Misuse of Drugs Act 1971 (section 23),,,,
56,Person search,2021-04-04T17:00:00+00:00,,,51.653484000000006,-3.178583,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
57,Vehicle search,2021-04-04T17:00:00+00:00,,,51.653484000000006,-3.178583,,,,,Misuse of Drugs Act 1971 (section 23),,,,
58,Person search,2021-04-04T17:31:00+00:00,,,51.568026,-3.017271,Male,18-24,Mixed/Multiple ethnic groups - White and Asian,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
59,Person search,2021-04-04T17:31:00+00:00,,,51.568026,-3.017271,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
60,Person search,2021-04-04T17:31:00+00:00,,,51.568026,-3.017271,Male,25-34,Mixed/Multiple ethnic groups - White and Asian,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
61,Person search,2021-04-04T17:31:00+00:00,,,51.568026,-3.017271,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
62,Vehicle search,2021-04-04T18:00:00+00:00,,,51.568026,-3.017271,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
63,Vehicle search,2021-04-04T19:00:00+00:00,,,51.586683,-2.99214,,,,,Misuse of Drugs Act 1971 (section 23),,,,
64,Person search,2021-04-04T19:00:00+00:00,,,51.591136,-2.9822040000000003,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
65,Person search,2021-04-04T19:00:00+00:00,,,51.586683,-2.99214,,,,,Misuse of Drugs Act 1971 (section 23),,,,
66,Vehicle search,2021-04-04T19:00:00+00:00,,,51.591136,-2.9822040000000003,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
67,Person search,2021-04-04T20:00:00+00:00,,,51.702221,-3.041291,Male,18-24,,,Police and Criminal Evidence Act 1984 (section 1),,,,
68,Person search,2021-04-04T23:00:00+00:00,,,51.835376000000004,-3.070194,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
69,Person search,2021-04-05T14:00:00+00:00,,,51.591136,-2.9822040000000003,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
70,Person search,2021-04-05T15:00:00+00:00,,,51.583709000000006,-3.047672,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
71,Person search,2021-04-05T15:00:00+00:00,,,51.583709000000006,-3.047672,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
72,Person search,2021-04-05T16:00:00+00:00,,,51.591136,-2.9822040000000003,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,
73,Person search,2021-04-05T16:00:00+00:00,,,51.591136,-2.9822040000000003,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
74,Person search,2021-04-05T23:00:00+00:00,,,51.587323,-3.014022,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
75,Vehicle search,2021-04-05T23:00:00+00:00,,,51.587323,-3.014022,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
76,Person search,2021-04-06T03:58:00+00:00,,,,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
77,Vehicle search,2021-04-06T04:00:00+00:00,,,,,,,,,Misuse of Drugs Act 1971 (section 23),,,,
78,Person search,2021-04-06T06:23:00+00:00,,,51.586312,-2.944485,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
79,Person search,2021-04-06T12:00:00+00:00,,,51.486756,-3.1599049999999997,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
80,Person search,2021-04-06T12:59:00+00:00,,,,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
81,Person search,2021-04-06T19:00:00+00:00,,,51.586432,-2.962862,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
82,Person search,2021-04-07T01:00:00+00:00,,,51.570565,-2.989451,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
83,Person search,2021-04-07T13:00:00+00:00,,,51.587567,-2.997067,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,
84,Person search,2021-04-07T13:00:00+00:00,,,51.587567,-2.997067,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,,,
85,Vehicle search,2021-04-07T13:14:00+00:00,,,51.6074,-3.01418,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
86,Vehicle search,2021-04-07T13:14:00+00:00,,,51.6074,-3.01418,,,,,Misuse of Drugs Act 1971 (section 23),Stolen goods,A no further action disposal,,
87,Person search,2021-04-07T13:14:00+00:00,,,51.6074,-3.01418,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
88,Person search,2021-04-07T14:00:00+00:00,,,,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
89,Person search,2021-04-07T15:23:00+00:00,,,51.588177,-3.019266,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
90,Person search,2021-04-07T16:00:00+00:00,,,51.585336,-3.2216650000000002,Male,25-34,,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,
91,Person search,2021-04-07T16:00:00+00:00,,,51.585336,-3.2216650000000002,Male,25-34,,,Police and Criminal Evidence Act 1984 (section 1),,,,
92,Vehicle search,2021-04-07T16:00:00+00:00,,,51.588177,-3.019266,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
93,Vehicle search,2021-04-07T17:00:00+00:00,,,51.786404,-3.208026,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
94,Person search,2021-04-07T17:00:00+00:00,,,51.786404,-3.208026,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
95,Person search,2021-04-07T20:00:00+00:00,,,51.6156,-3.1000259999999997,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
96,Person search,2021-04-07T20:00:00+00:00,,,51.6156,-3.1000259999999997,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
97,Vehicle search,2021-04-07T20:00:00+00:00,,,51.6156,-3.1000259999999997,,,,,Misuse of Drugs Act 1971 (section 23),,,,
98,Vehicle search,2021-04-07T20:11:00+00:00,,,51.6156,-3.1000259999999997,,,,,Misuse of Drugs Act 1971 (section 23),,,,
99,Person search,2021-04-07T22:00:00+00:00,,,51.604225,-2.988956,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
100,Person search,2021-04-08T16:00:00+00:00,,,51.694846999999996,-3.0495419999999998,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
101,Person search,2021-04-08T16:00:00+00:00,,,51.694846999999996,-3.0495419999999998,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
102,Vehicle search,2021-04-08T16:30:00+00:00,,,51.694846999999996,-3.0495419999999998,,,,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
103,Vehicle search,2021-04-08T16:30:00+00:00,,,51.694846999999996,-3.0495419999999998,,,,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
104,Person search,2021-04-08T17:00:00+00:00,,,51.580123,-2.991607,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
105,Person search,2021-04-08T22:00:00+00:00,,,51.6156,-3.1000259999999997,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,Penalty Notice for Disorder,,
106,Vehicle search,2021-04-08T22:00:00+00:00,,,51.6156,-3.1000259999999997,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
107,Person search,2021-04-08T23:00:00+00:00,,,51.600021999999996,-2.931184,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
108,Person search,2021-04-09T01:00:00+00:00,,,51.589005,-3.216393,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,
109,Person search,2021-04-09T01:00:00+00:00,,,51.591136,-2.9822040000000003,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
110,Person search,2021-04-09T07:00:00+00:00,,,51.57914,-3.228599,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
111,Person search,2021-04-09T07:00:00+00:00,,,51.57914,-3.228599,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
112,Person search,2021-04-09T07:00:00+00:00,,,51.57914,-3.228599,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
113,Person search,2021-04-09T11:00:00+00:00,,,51.775065000000005,-3.245191,Female,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,
114,Person search,2021-04-09T11:00:00+00:00,,,51.775065000000005,-3.245191,Female,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,,,
115,Person search,2021-04-09T17:00:00+00:00,,,51.580658,-3.207958,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
116,Person search,2021-04-09T19:00:00+00:00,,,51.601273,-2.758654,Male,18-24,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,,Misuse of Drugs Act 1971 (section 23),,Penalty Notice for Disorder,,
117,Person search,2021-04-09T22:00:00+00:00,,,51.767588,-3.288156,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
118,Person search,2021-04-09T22:00:00+00:00,,,,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
119,Vehicle search,2021-04-09T22:00:00+00:00,,,51.635746999999995,-2.6839630000000003,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
120,Person search,2021-04-09T22:00:00+00:00,,,,,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
121,Person search,2021-04-09T22:00:00+00:00,,,51.635746999999995,-2.6839630000000003,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
122,Person search,2021-04-09T23:00:00+00:00,,,,,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
123,Person search,2021-04-09T23:00:00+00:00,,,,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,
124,Vehicle search,2021-04-09T23:00:00+00:00,,,,,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
125,Person search,2021-04-10T01:00:00+00:00,,,51.719662,-3.003358,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
126,Person search,2021-04-10T01:00:00+00:00,,,51.746438,-3.2800510000000003,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
127,Person search,2021-04-10T01:00:00+00:00,,,51.746438,-3.2800510000000003,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),Stolen goods,A no further action disposal,,
128,Person search,2021-04-10T02:00:00+00:00,,,51.647985999999996,-3.026779,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
129,Person search,2021-04-10T03:00:00+00:00,,,51.609688,-3.101457,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
130,Person search,2021-04-10T03:00:00+00:00,,,51.609688,-3.101457,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),Article for use in theft,A no further action disposal,,
131,Person search,2021-04-10T03:00:00+00:00,,,51.609688,-3.101457,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),Stolen goods,A no further action disposal,,
